CODE	LABEL
HP:0003397	Generalized hypotonia due to defect at the neuromuscular junction
HP:0003398	Abnormal synaptic transmission at the neuromuscular junction
HP:0200005	Abnormal shape of the palpebral fissure
HP:0003400	Basal lamina onion bulb formation
HP:0200011	Abnormal length of corpus callosum
HP:0003401	Paresthesia
HP:0003402	Decreased miniature endplate potentials
HP:0200008	Intestinal polyposis
HP:0003403	EMG: decremental response of compound muscle action potential to repetitive nerve stimulation
HP:0003405	Diffuse axonal swelling
HP:0200013	Neoplasm of fatty tissue
HP:0003406	Peripheral nerve compression
HP:0200012	Short corpus callosum
HP:0003409	Distal sensory impairment of all modalities
HP:0200018	Protanomaly
HP:0200016	Acrokeratosis
HP:0003411	Proximal femoral metaphyseal irregularity
HP:0200023	Priapism
HP:0200022	Choroid plexus papilloma
HP:0003413	Atlantoaxial abnormality
HP:0200021	Down-sloping shoulders
HP:0003414	Atlantoaxial dislocation
HP:0200020	Corneal erosion
HP:0003416	Spinal canal stenosis
HP:0003417	Coronal cleft vertebrae
HP:0200026	Ocular pain
HP:0003418	Back pain
HP:0200025	Mandibular pain
HP:0200024	Premature chromatid separation
HP:0003419	Low back pain
HP:0200030	Punctate vasculitis skin lesions
HP:0003422	Vertebral segmentation defect
HP:0200029	Vasculitis in the skin
HP:0003423	Thoracolumbar kyphoscoliosis
HP:0200035	Skin plaque
HP:0200034	Papule
HP:0003426	First dorsal interossei muscle atrophy
HP:0003427	Thenar muscle weakness
HP:0200032	Kayser-Fleischer ring
HP:0200039	Pustule
HP:0003429	CNS hypomyelination
HP:0200037	Skin vesicle
HP:0200036	Skin nodule
HP:0003431	Decreased motor nerve conduction velocity
HP:0200043	Verrucae
HP:0200042	Skin ulcer
HP:0003434	Sensory ataxic neuropathy
HP:0200041	Skin erosion
HP:0200040	Epidermoid cyst
HP:0003435	Cold-induced hand cramps
HP:0003436	Prolonged miniature endplate currents
HP:0200046	Cat cry
HP:0003438	Absent Achilles reflex
HP:0200044	Porokeratosis
HP:0003440	Horizontal sacrum
HP:0200049	Upper limb hypertonia
HP:0003443	Decreased size of nerve terminals
HP:0200048	Cyanotic episode
HP:0200055	Small hand
HP:0003444	EMG: chronic denervation signs
HP:0003445	EMG: neuropathic changes
HP:0200053	Hemihypotrophy of lower limb
HP:0003447	Axonal loss
HP:0003448	Decreased sensory nerve conduction velocity
HP:0003449	Cold-induced muscle cramps
HP:0200058	Angiosarcoma
HP:0003450	Axonal regeneration
HP:0200057	Marcus Gunn pupil
HP:0200056	Macular scar
HP:0003451	Increased rate of premature chromosome condensation
HP:0003452	Increased serum iron
HP:0200063	Colorectal polyposis
HP:0003453	Antineutrophil antibody positivity
HP:0003454	Platelet antibody positive
HP:0003455	Elevated circulating long chain fatty acid concentration
HP:0200067	Recurrent spontaneous abortion
HP:0003456	Low urinary cyclic AMP response to PTH administration
HP:0003457	EMG abnormality
HP:0003458	EMG: myopathic abnormalities
HP:0200065	Chorioretinal degeneration
HP:0200064	Asymmetry of iris pigmentation
HP:0003459	Polyclonal elevation of IgM
HP:0003460	Decreased circulating total IgA
HP:0200071	Peripheral vitreoretinal degeneration
HP:0200070	Peripheral retinal atrophy
HP:0003461	Increased urinary O-linked sialopeptides
HP:0003462	Elevated 8-dehydrocholesterol
HP:0200068	Nonprogressive visual loss
HP:0003463	Increased extraneuronal autofluorescent lipopigment
HP:0003465	Elevated 8(9)-cholestenol
HP:0003466	Paradoxical increased cortisol secretion on dexamethasone suppression test
HP:0200073	Respiratory insufficiency due to defective ciliary clearance
HP:0003467	Atlantoaxial instability
HP:0200072	Episodic quadriplegia
HP:0003468	Abnormal vertebral morphology
HP:0003469	Peripheral dysmyelination
HP:0003470	Paralysis
HP:0003472	Hypocalcemic tetany
HP:0200083	Severe limb shortening
HP:0003473	Fatigable weakness
HP:0003474	Sensory impairment
HP:0003477	Peripheral axonal neuropathy
HP:0200085	Limb tremor
HP:0200084	Giant cell hepatitis
HP:0003481	Segmental peripheral demyelination/remyelination
HP:0003482	EMG: axonal abnormality
HP:0003484	Upper limb muscle weakness
HP:0200095	Anterior open bite
HP:0200094	Frontal open bite
HP:0003487	Babinski sign
HP:0003489	Acute episodes of neuropathic symptoms
HP:0200098	Absent skin pigmentation
HP:0200097	Oral mucosal blisters
HP:0003491	Elevated urine pyrophosphate
HP:0200096	Triangular-shaped open mouth
HP:0200102	Sparse or absent eyelashes
HP:0003493	Antinuclear antibody positivity
HP:0200101	Decreased/absent ankle reflexes
HP:0003495	GM2-ganglioside accumulation
HP:0003496	Increased circulating IgM level
HP:0200106	Absent/shortened dynein arms
HP:0003498	Disproportionate short stature
HP:0200105	Absent fifth toenail
HP:0200104	Absent fifth fingernail
HP:0003502	Mild short stature
HP:0200109	Absent/shortened outer dynein arms
HP:0200114	Metabolic alkalosis
HP:0003508	Proportionate short stature
HP:0200119	Acute hepatitis
HP:0200118	Malabsorption of Vitamin B12
HP:0003510	Severe short stature
HP:0200117	Recurrent upper and lower respiratory tract infections
HP:0200116	Distal ileal atresia
HP:0200123	Chronic hepatitis
HP:0200122	Atypical or prolonged hepatitis
HP:0003514	Deficiency or absence of cytochrome b(-245)
HP:0200120	Chronic active hepatitis
HP:0200127	Atrial cardiomyopathy
HP:0003517	Birth length greater than 97th percentile
HP:0200125	Mitochondrial respiratory chain defects
HP:0200124	Chronic hepatitis due to cryptosporidium infection
HP:0003521	Disproportionate short-trunk short stature
HP:0200128	Biventricular hypertrophy
HP:0003524	Decreased methionine synthase activity
HP:0200134	Epileptic encephalopathy
HP:0003526	Orotic acid crystalluria
HP:0200133	Lumbosacral meningocele
HP:0003527	Hyperprostaglandinuria
HP:0003528	Elevated calcitonin
HP:0003529	Parathormone-independent increased renal tubular calcium reabsorption
HP:0200138	Bilateral choanal atresia/stenosis
HP:0003530	Glutaric acidemia
HP:0200136	Oral-pharyngeal dysphagia
HP:0200143	Megaloblastic erythroid hyperplasia
HP:0003532	Ornithinuria
HP:0003533	Reduced acetaldehyde dehydrogenase level
HP:0200141	Small, conical teeth
HP:0003534	Reduced xanthine dehydrogenase level
HP:0003535	3-Methylglutaconic aciduria
HP:0200147	Neuronal loss in basal ganglia
HP:0003536	Decreased fumarate hydratase activity
HP:0003537	Hypouricemia
HP:0200146	Mucoid extracellular matrix accumulation
HP:0003538	Increased serum iduronate sulfatase level
HP:0200151	Cutaneous mastocytosis
HP:0003540	Impaired platelet aggregation
HP:0003541	Urinary glycosaminoglycan excretion
HP:0200150	Increased serum bile acid concentration during pregnancy
HP:0003542	Increased serum pyruvate
HP:0200149	CSF lymphocytic pleiocytosis
HP:0200148	Abnormal liver function tests during pregnancy
HP:0003546	Exercise intolerance
HP:0200153	Agenesis of lateral incisor
HP:0003547	Shoulder girdle muscle weakness
HP:0003548	Subsarcolemmal accumulations of abnormally shaped mitochondria
HP:0003549	Abnormality of connective tissue
HP:0003550	Predominantly lower limb lymphedema
HP:0003551	Difficulty climbing stairs
HP:0003552	Muscle stiffness
HP:0003554	Type 2 muscle fiber atrophy
HP:0200161	Agenesis of mandibular incisor
HP:0003555	Muscle fiber splitting
HP:0200160	Agenesis of maxillary incisor
HP:0003557	Increased variability in muscle fiber diameter
HP:0003558	Viral infection-induced rhabdomyolysis
HP:0003559	Muscle hyperirritability
HP:0003560	Muscular dystrophy
HP:0003561	Birth length less than 3rd percentile
HP:0003562	Abnormal metaphyseal vascular invasion
HP:0003563	Decreased LDL cholesterol concentration
HP:0003564	Folate-dependent fragile site at Xq28
HP:0003565	Elevated erythrocyte sedimentation rate
HP:0003566	Increased serum prostaglandin E2
HP:0003568	Decreased glucosephosphate isomerase level
HP:0003570	Molybdenum cofactor deficiency
HP:0003572	Low plasma citrulline
HP:0003573	Increased total bilirubin
HP:0003574	Positive regitine blocking test
HP:0003575	Increased intracellular sodium
HP:0003577	Congenital onset
HP:0003581	Adult onset
HP:0003584	Late onset
HP:0003587	Insidious onset
HP:0003593	Infantile onset
HP:0003596	Middle age onset
HP:0003606	Absent urinary urothione
HP:0003607	4-Hydroxyphenylacetic aciduria
HP:0003609	Foam cells with lamellar inclusion bodies
HP:0003612	Positive ferric chloride test
HP:0003613	Antiphospholipid antibody positivity
HP:0003614	Trimethylaminuria
HP:0003616	Premature separation of centromeric heterochromatin
HP:0003621	Juvenile onset
HP:0020006	Ciliary body coloboma
HP:0003623	Neonatal onset
HP:0003634	Amyoplasia
HP:0003635	Loss of subcutaneous adipose tissue in limbs
HP:0003639	Elevated urinary epinephrine
HP:0003640	Foam cells in visceral organs and CNS
HP:0003641	Hemoglobinuria
HP:0003642	Type I transferrin isoform profile
HP:0003643	Sulfite oxidase deficiency
HP:0003645	Prolonged partial thromboplastin time
HP:0003646	Bicarbonaturia
HP:0003647	Electron transfer flavoprotein-ubiquinone oxidoreductase defect
HP:0003648	Lacticaciduria
HP:0003649	Abnormality of glycoside metabolism
HP:0020034	Diffuse
HP:0003651	Foam cells
HP:0020036	Upper limb dysmetria
HP:0003652	Recurrent myoglobinuria
HP:0020037	Astasia
HP:0003653	Cellular metachromasia
HP:0003654	Reduced dihydropyrimidine dehydrogenase level
HP:0020038	Vertebrobasilar dolichoectasia
HP:0003655	Reduced level of N-acetylglucosaminyltransferase II
HP:0003656	Decreased beta-glucocerebrosidase level
HP:0003657	Granular osmiophilic deposits (GROD) in cells
HP:0003658	Hypomethioninemia
HP:0020045	Esodeviation
HP:0020046	Accommodative esotropia
HP:0020047	Abnormal myeloid cell morphology
HP:0020049	Exodeviation
HP:0020054	Abnormal erythrocyte physiology
HP:0003674	Onset
HP:0003676	Progressive
HP:0003677	Slow progression
HP:0020061	Abnormal hemoglobin concentration
HP:0003678	Rapidly progressive
HP:0020062	Decreased hemoglobin concentration
HP:0003679	Pace of progression
HP:0020063	Increased hemoglobin concentration
HP:0020064	Abnormal eosinophil count
HP:0003680	Nonprogressive
HP:0003683	Large beaked nose
HP:0003687	Centrally nucleated skeletal muscle fibers
HP:0020071	Viremia
HP:0003688	Cytochrome C oxidase-negative muscle fibers
HP:0020072	Persistent EBV viremia
HP:0020073	Hypopigmented macule
HP:0003689	Multiple mitochondrial DNA deletions
HP:0003690	Limb muscle weakness
HP:0020074	Crystalluria
HP:0003691	Scapular winging
HP:0003693	Distal amyotrophy
HP:0003694	Late-onset proximal muscle weakness
HP:0020080	Erythrocyte inclusion bodies
HP:0003697	Scapuloperoneal amyotrophy
HP:0020081	Pappenheimer bodies
HP:0003698	Difficulty standing
HP:0020082	Heinz bodies
HP:0003700	Generalized amyotrophy
HP:0003701	Proximal muscle weakness
HP:0020085	Infection following live vaccination
HP:0003704	Scapuloperoneal weakness
HP:0020088	Post-vaccination measles
HP:0003707	Calf muscle pseudohypertrophy
HP:0003710	Exercise-induced muscle cramps
HP:0003712	Skeletal muscle hypertrophy
HP:0020096	Recurrent streptococcal infections
HP:0003713	Muscle fiber necrosis
HP:0020098	Herpes encephalitis
HP:0003715	Myofibrillar myopathy
HP:0020100	Unusual fungal infection
HP:0003716	Generalized muscular appearance from birth
HP:0003717	Minimal subcutaneous fat
HP:0003719	Muscle mounding
HP:0003720	Generalized muscle hypertrophy
HP:0020104	Unusual protozoan infection
HP:0003722	Neck flexor weakness
HP:0003724	Shoulder girdle muscle atrophy
HP:0003725	Firm muscles
HP:0003729	Enteroviral dermatomyositis syndrome
HP:0003730	EMG: myotonic runs
HP:0003731	Quadriceps muscle weakness
HP:0003733	Thigh hypertrophy
HP:0020117	Hypoplastic dermoepidermal hemidesmosomes
HP:0020119	Abnormal retinal nerve fiber layer morphology
HP:0003736	Autophagic vacuoles
HP:0003737	Mitochondrial myopathy
HP:0003738	Exercise-induced myalgia
HP:0020122	Bite cells
HP:0003739	Myoclonic spasms
HP:0003740	Myotonia with warm-up phenomenon
HP:0003741	Congenital muscular dystrophy
HP:0003743	Genetic anticipation
HP:0003744	Genetic anticipation with paternal anticipation bias
HP:0020129	Abnormal urine protein level
HP:0003745	Sporadic
HP:0020131	Abnormal tubular basement membrane morphology
HP:0003749	Pelvic girdle muscle weakness
HP:0003750	Increased muscle fatiguability
HP:0020135	Myofibromatosis
HP:0003752	Episodic flaccid weakness
HP:0003755	Type 1 fibers relatively smaller than type 2 fibers
HP:0003756	Skeletal myopathy
HP:0003758	Reduced subcutaneous adipose tissue
HP:0003759	Hypoplasia of lymphatic vessels
HP:0003760	Percussion-induced rapid rolling muscle contractions
HP:0003761	Calcinosis
HP:0003762	Uterus didelphys
HP:0003763	Bruxism
HP:0003764	Nevus
HP:0003765	Psoriasiform dermatitis
HP:0003768	Periodic paralysis
HP:0020152	Distal joint laxity
HP:0020154	Nevus comedonicus
HP:0003771	Pulp stones
HP:0020155	Abnormal oocyte morphology
HP:0020156	Abnormal zona pellucida morphology
HP:0020157	Thin zona pellucida
HP:0003774	Stage 5 chronic kidney disease
HP:0003777	Pili torti
HP:0003778	Short mandibular rami
HP:0003779	Antegonial notching of mandible
HP:0003781	Excessive salivation
HP:0003782	Eunuchoid habitus
HP:0003783	Externally rotated/abducted legs
HP:0003784	Type 1 collagen overmodification
HP:0003785	Decreased CSF homovanillic acid
HP:0003787	Type 1 and type 2 muscle fiber minicore regions
HP:0003789	Minicore myopathy
HP:0003791	Deposits immunoreactive to beta-amyloid protein
HP:0003795	Short middle phalanx of toe
HP:0003796	Irregular iliac crest
HP:0003797	Limb-girdle muscle atrophy
HP:0003798	Nemaline bodies
HP:0003799	Marked delay in bone age
HP:0003800	Muscle abnormality related to mitochondrial dysfunction
HP:0020186	Multilobulated spleen
HP:0003803	Type 1 muscle fiber predominance
HP:0003805	Rimmed vacuoles
HP:0003808	Abnormal muscle tone
HP:0003809	Reduced intrathoracic adipose tissue
HP:0003810	Late-onset distal muscle weakness
HP:0003811	Neonatal death
HP:0003812	Phenotypic variability
HP:0020201	Abnormal sarcomere morphology
HP:0020202	Abnormal Z disc morphology
HP:0003819	Death in childhood
HP:0020203	Z-band streaming
HP:0020206	Simple ear
HP:0020207	Reflex seizure
HP:0003826	Stillbirth
HP:0003828	Variable expressivity
HP:0003829	Incomplete penetrance
HP:0003831	Age-dependent penetrance
HP:0020216	Visually-induced seizure
HP:0003834	Shoulder dislocation
HP:0020219	Motor seizure
HP:0003835	Shoulder subluxation
HP:0020221	Clonic seizure
HP:0003839	Abnormality of upper limb epiphysis morphology
HP:0003849	Flared upper limb metaphysis
HP:0003850	Upper-limb metaphyseal irregularity
HP:0003856	Upper limb metaphyseal widening
HP:0003859	Cortical diaphyseal thickening of the upper limbs
HP:0003862	Absent humerus
HP:0003864	Bifid humerus
HP:0003865	Bowed humerus
HP:0003874	Humerus varus
HP:0003887	Abnormality of the humeral heads
HP:0003891	Abnormality of the humeral epiphysis
HP:0003897	Irregular ossification of the humeral epiphyses
HP:0003901	Stippled calcification of the humeral epiphyses
HP:0003902	Epiphyseal stippling of the humerus
HP:0003907	Abnormality of the humeral metaphyses
HP:0003909	Cortical subperiosteal resorption of humeral metaphyses
HP:0003911	Flared humeral metaphysis
HP:0003938	Synostosis involving the elbow
HP:0003943	Abnormality of the joint spaces of the elbow
HP:0003953	Absent forearm bone
HP:0003956	Bowed forearm bones
HP:0003959	Deformed forearm bones
HP:0003961	Fractured forearm bones
HP:0003969	Slender forearm bones
HP:0003971	Broad forearm bones
HP:0003974	Absent radius
HP:0003977	Deformed radius
HP:0003978	Fractured radius
HP:0003982	Aplasia of the ulna
HP:0003988	Long ulna
HP:0003992	Slender ulna
HP:0003993	Broad ulna
HP:0003994	Dislocated wrist
HP:0003995	Abnormality of the radial head
HP:0003997	Hypoplastic radial head
HP:0003999	Abnormality of radial epiphyses
HP:0004000	Cone-shaped distal radial epiphysis
HP:0004015	Abnormality of radial metaphyses
HP:0430007	Symblepharon
HP:0004019	Radial metaphyseal irregularity
HP:0430000	Abnormality of the frontal bone
HP:0430015	Abnormal morphology of musculature of pharynx
HP:0430022	Abnormality of the sphenoid sinus
HP:0004035	Abnormality of the styloid process of ulna
HP:0430021	Abnormal common carotid artery morphology
HP:0004037	Abnormality of the ulnar epiphyses
HP:0004039	Abnormality of ulnar metaphysis
HP:0430028	Hyperplasia of the maxilla
HP:0004042	Ulnar metaphyseal irregularity
HP:0430026	Abnormality of the shape of the midface
HP:0430025	Bilateral facial palsy
HP:0004050	Absent hand
HP:0004054	Sclerosis of hand bone
HP:0004057	Mitten deformity
HP:0004058	Hand monodactyly
HP:0004059	Radial club hand
HP:0004060	Trident hand
HP:0004095	Curved fingers
HP:0004097	Deviation of finger
HP:0004099	Macrodactyly
HP:0004100	Abnormal 2nd finger morphology
HP:0004112	Midline nasal groove
HP:0004122	Midline defect of the nose
HP:0004150	Abnormal 3rd finger morphology
HP:0004172	Abnormality of the middle phalanx of the 3rd finger
HP:0004180	Short distal phalanx of the 3rd finger
HP:0004188	Abnormal 4th finger morphology
HP:0004207	Abnormal 5th finger morphology
HP:0004209	Clinodactyly of the 5th finger
HP:0004213	Abnormal 5th finger phalanx morphology
HP:0004218	Symphalangism of the 5th finger
HP:0004219	Abnormality of the middle phalanx of the 5th finger
HP:0004220	Short middle phalanx of the 5th finger
HP:0004225	Abnormality of the distal phalanx of the 5th finger
HP:0004227	Short distal phalanx of the 5th finger
HP:0004231	Carpal bone aplasia
HP:0004232	Accessory carpal bones
HP:0004233	Advanced ossification of carpal bones
HP:0004236	Irregular carpal bones
HP:0004241	Stippled calcification in carpal bones
HP:0004243	Abnormality of the scaphoid
HP:0004252	Abnormality of the trapezium
HP:0004259	Abnormality of the hamate bone
HP:0004262	Abnormality of the capitate bone
HP:0004268	Osteoarthritis of the small joints of the hand
HP:0004275	Duplication of hand bones
HP:0004278	Synostosis involving bones of the hand
HP:0004279	Short palm
HP:0004280	Irregular ossification of hand bones
